year,state,state_po,county,FIPS,candidate,candidatevotes,totalvotes
2004,Alaska,AK,District 17,2017,George W. Bush,10491,15510
2004,Alaska,AK,District 17,2017,Other,373,15510
2008,Alaska,AK,District 17,2017,Barack Obama,2645,9448
2008,Alaska,AK,District 17,2017,John McCain,6621,9448
2008,Alaska,AK,District 17,2017,Other,182,9448
2012,Alaska,AK,District 17,2017,Barack Obama,2853,4589
2012,Alaska,AK,District 17,2017,Mitt Romney,1542,4589
2012,Alaska,AK,District 17,2017,Other,194,4589
2016,Alaska,AK,District 17,2017,Hillary Clinton,3290,6788
2016,Alaska,AK,District 17,2017,Donald Trump,2618,6788
2016,Alaska,AK,District 17,2017,Other,880,6788
2000,Alaska,AK,District 18,2018,Al Gore,2739,9882
2000,Alaska,AK,District 18,2018,George W. Bush,5421,9882
2000,Alaska,AK,District 18,2018,Ralph Nader,1484,9882
2000,Alaska,AK,District 18,2018,Other,238,9882
2004,Alaska,AK,District 18,2018,John Kerry,4193,12887
2004,Alaska,AK,District 18,2018,George W. Bush,8424,12887
2004,Alaska,AK,District 18,2018,Other,270,12887
2008,Alaska,AK,District 18,2018,Barack Obama,2046,6411
2008,Alaska,AK,District 18,2018,John McCain,4252,6411
2008,Alaska,AK,District 18,2018,Other,113,6411
2012,Alaska,AK,District 18,2018,Barack Obama,4247,6930
2012,Alaska,AK,District 18,2018,Mitt Romney,2369,6930
2012,Alaska,AK,District 18,2018,Other,314,6930
2016,Alaska,AK,District 18,2018,Hillary Clinton,3909,7402
2016,Alaska,AK,District 18,2018,Donald Trump,2684,7402
2016,Alaska,AK,District 18,2018,Other,809,7402
2000,Alaska,AK,District 19,2019,Al Gore,2350,7951
2000,Alaska,AK,District 19,2019,George W. Bush,4619,7951
2000,Alaska,AK,District 19,2019,Ralph Nader,728,7951
2000,Alaska,AK,District 19,2019,Other,254,7951
2004,Alaska,AK,District 19,2019,John Kerry,5061,13458
2004,Alaska,AK,District 19,2019,George W. Bush,8014,13458
2004,Alaska,AK,District 19,2019,Other,383,13458
2008,Alaska,AK,District 19,2019,Barack Obama,3095,7372
2008,Alaska,AK,District 19,2019,John McCain,4106,7372
2008,Alaska,AK,District 19,2019,Other,171,7372
2012,Alaska,AK,District 19,2019,Barack Obama,4126,8286
2012,Alaska,AK,District 19,2019,Mitt Romney,3855,8286
2012,Alaska,AK,District 19,2019,Other,305,8286
2016,Alaska,AK,District 19,2019,Hillary Clinton,2669,4792
2016,Alaska,AK,District 19,2019,Donald Trump,1636,4792
2016,Alaska,AK,District 19,2019,Other,487,4792
2000,Alaska,AK,District 20,2020,Al Gore,2259,6963
2000,Alaska,AK,District 20,2020,George W. Bush,3648,6963
2000,Alaska,AK,District 20,2020,Ralph Nader,839,6963
2000,Alaska,AK,District 20,2020,Other,217,6963
2004,Alaska,AK,District 20,2020,John Kerry,4465,11480
2004,Alaska,AK,District 20,2020,George W. Bush,6632,11480
2004,Alaska,AK,District 20,2020,Other,383,11480
2008,Alaska,AK,District 20,2020,Barack Obama,2474,5138
2008,Alaska,AK,District 20,2020,John McCain,2536,5138
2008,Alaska,AK,District 20,2020,Other,128,5138
2012,Alaska,AK,District 20,2020,Barack Obama,3081,7964
2012,Alaska,AK,District 20,2020,Mitt Romney,4544,7964
2012,Alaska,AK,District 20,2020,Other,339,7964
2016,Alaska,AK,District 20,2020,Hillary Clinton,4151,7140
2016,Alaska,AK,District 20,2020,Donald Trump,2187,7140
2016,Alaska,AK,District 20,2020,Other,802,7140
2000,Alaska,AK,District 21,2021,Al Gore,2309,6629
2000,Alaska,AK,District 21,2021,George W. Bush,3263,6629
2000,Alaska,AK,District 21,2021,Ralph Nader,810,6629
2000,Alaska,AK,District 21,2021,Other,247,6629
2004,Alaska,AK,District 21,2021,John Kerry,5488,14671
2004,Alaska,AK,District 21,2021,George W. Bush,8818,14671
2004,Alaska,AK,District 21,2021,Other,365,14671
2008,Alaska,AK,District 21,2021,Barack Obama,3647,8675
2008,Alaska,AK,District 21,2021,John McCain,4837,8675
2008,Alaska,AK,District 21,2021,Other,191,8675
2012,Alaska,AK,District 21,2021,Barack Obama,3316,8866
2012,Alaska,AK,District 21,2021,Mitt Romney,5262,8866
2012,Alaska,AK,District 21,2021,Other,288,8866
2016,Alaska,AK,District 21,2021,Hillary Clinton,4224,8647
2016,Alaska,AK,District 21,2021,Donald Trump,3479,8647
2016,Alaska,AK,District 21,2021,Other,944,8647
2000,Alaska,AK,District 22,2022,Al Gore,2656,8525
2000,Alaska,AK,District 22,2022,George W. Bush,4910,8525
2000,Alaska,AK,District 22,2022,Ralph Nader,697,8525
2000,Alaska,AK,District 22,2022,Other,262,8525
2004,Alaska,AK,District 22,2022,John Kerry,5426,13035
2004,Alaska,AK,District 22,2022,George W. Bush,7207,13035
2004,Alaska,AK,District 22,2022,Other,402,13035
2008,Alaska,AK,District 22,2022,Barack Obama,3337,6634
2008,Alaska,AK,District 22,2022,John McCain,3109,6634
2008,Alaska,AK,District 22,2022,Other,188,6634
2012,Alaska,AK,District 22,2022,Barack Obama,2859,6555
2012,Alaska,AK,District 22,2022,Mitt Romney,3445,6555
2012,Alaska,AK,District 22,2022,Other,251,6555
2016,Alaska,AK,District 22,2022,Hillary Clinton,3270,8372
2016,Alaska,AK,District 22,2022,Donald Trump,4203,8372
2016,Alaska,AK,District 22,2022,Other,899,8372
2000,Alaska,AK,District 23,2023,Al Gore,1282,4630
2000,Alaska,AK,District 23,2023,George W. Bush,2961,4630
2000,Alaska,AK,District 23,2023,Ralph Nader,283,4630
2000,Alaska,AK,District 23,2023,Other,104,4630
2004,Alaska,AK,District 23,2023,John Kerry,5991,12985
2004,Alaska,AK,District 23,2023,George W. Bush,6576,12985
2004,Alaska,AK,District 23,2023,Other,418,12985
2008,Alaska,AK,District 23,2023,Barack Obama,4075,7082
2008,Alaska,AK,District 23,2023,John McCain,2808,7082
2008,Alaska,AK,District 23,2023,Other,199,7082
2012,Alaska,AK,District 23,2023,Barack Obama,3167,8370
2012,Alaska,AK,District 23,2023,Mitt Romney,4926,8370
2012,Alaska,AK,District 23,2023,Other,277,8370
2016,Alaska,AK,District 23,2023,Hillary Clinton,2894,6924
2016,Alaska,AK,District 23,2023,Donald Trump,3246,6924
2016,Alaska,AK,District 23,2023,Other,784,6924
2000,Alaska,AK,District 24,2024,Al Gore,1985,7915
2000,Alaska,AK,District 24,2024,George W. Bush,5063,7915
2000,Alaska,AK,District 24,2024,Ralph Nader,631,7915
2000,Alaska,AK,District 24,2024,Other,236,7915
2004,Alaska,AK,District 24,2024,John Kerry,5226,13251
2004,Alaska,AK,District 24,2024,George W. Bush,7622,13251
2004,Alaska,AK,District 24,2024,Other,403,13251
2008,Alaska,AK,District 24,2024,Barack Obama,3380,7688
2008,Alaska,AK,District 24,2024,John McCain,4127,7688
2008,Alaska,AK,District 24,2024,Other,181,7688
2012,Alaska,AK,District 24,2024,Barack Obama,3128,7289
2012,Alaska,AK,District 24,2024,Mitt Romney,3912,7289
2012,Alaska,AK,District 24,2024,Other,249,7289
2016,Alaska,AK,District 24,2024,Hillary Clinton,3578,9080
2016,Alaska,AK,District 24,2024,Donald Trump,4709,9080
2016,Alaska,AK,District 24,2024,Other,793,9080
2000,Alaska,AK,District 25,2025,Al Gore,1697,8201
2000,Alaska,AK,District 25,2025,George W. Bush,5489,8201
2000,Alaska,AK,District 25,2025,Ralph Nader,743,8201
2000,Alaska,AK,District 25,2025,Other,272,8201
2004,Alaska,AK,District 25,2025,John Kerry,5435,12778
2004,Alaska,AK,District 25,2025,George W. Bush,6892,12778
2004,Alaska,AK,District 25,2025,Other,451,12778
2008,Alaska,AK,District 25,2025,Barack Obama,3233,6443
2008,Alaska,AK,District 25,2025,John McCain,3042,6443
2008,Alaska,AK,District 25,2025,Other,168,6443
2012,Alaska,AK,District 25,2025,Barack Obama,3739,8661
2012,Alaska,AK,District 25,2025,Mitt Romney,4569,8661
2012,Alaska,AK,District 25,2025,Other,353,8661
2016,Alaska,AK,District 25,2025,Hillary Clinton,3378,8127
2016,Alaska,AK,District 25,2025,Donald Trump,3816,8127
2016,Alaska,AK,District 25,2025,Other,933,8127
2000,Alaska,AK,District 26,2026,Al Gore,1608,8590
2000,Alaska,AK,District 26,2026,George W. Bush,5869,8590
2000,Alaska,AK,District 26,2026,Ralph Nader,715,8590
2000,Alaska,AK,District 26,2026,Other,398,8590
2004,Alaska,AK,District 26,2026,John Kerry,6476,14682
2004,Alaska,AK,District 26,2026,George W. Bush,7776,14682
2004,Alaska,AK,District 26,2026,Other,430,14682
2008,Alaska,AK,District 26,2026,Barack Obama,4472,8695
2008,Alaska,AK,District 26,2026,John McCain,4037,8695
2008,Alaska,AK,District 26,2026,Other,186,8695
2012,Alaska,AK,District 26,2026,Barack Obama,3169,10491
2012,Alaska,AK,District 26,2026,Mitt Romney,6968,10491
2012,Alaska,AK,District 26,2026,Other,354,10491
2016,Alaska,AK,District 26,2026,Hillary Clinton,3374,8905
2016,Alaska,AK,District 26,2026,Donald Trump,4548,8905
2016,Alaska,AK,District 26,2026,Other,983,8905
2000,Alaska,AK,District 27,2027,Al Gore,2199,10438
2000,Alaska,AK,District 27,2027,George W. Bush,6714,10438
2000,Alaska,AK,District 27,2027,Ralph Nader,1014,10438
2000,Alaska,AK,District 27,2027,Other,511,10438
2004,Alaska,AK,District 27,2027,John Kerry,5212,14112
2004,Alaska,AK,District 27,2027,George W. Bush,8500,14112
2004,Alaska,AK,District 27,2027,Other,400,14112
2008,Alaska,AK,District 27,2027,Barack Obama,3130,8498
2008,Alaska,AK,District 27,2027,John McCain,5159,8498
2008,Alaska,AK,District 27,2027,Other,209,8498
2012,Alaska,AK,District 27,2027,Barack Obama,4463,10823
2012,Alaska,AK,District 27,2027,Mitt Romney,6015,10823
2012,Alaska,AK,District 27,2027,Other,345,10823
2016,Alaska,AK,District 27,2027,Hillary Clinton,3729,8783
2016,Alaska,AK,District 27,2027,Donald Trump,4085,8783
2016,Alaska,AK,District 27,2027,Other,969,8783
2000,Alaska,AK,District 28,2028,Al Gore,2116,11040
2000,Alaska,AK,District 28,2028,George W. Bush,7113,11040
2000,Alaska,AK,District 28,2028,Ralph Nader,1100,11040
2000,Alaska,AK,District 28,2028,Other,711,11040
2004,Alaska,AK,District 28,2028,John Kerry,5141,14577
2004,Alaska,AK,District 28,2028,George W. Bush,9073,14577
2004,Alaska,AK,District 28,2028,Other,363,14577
2008,Alaska,AK,District 28,2028,Barack Obama,3642,9792
2008,Alaska,AK,District 28,2028,John McCain,5953,9792
2008,Alaska,AK,District 28,2028,Other,197,9792
2012,Alaska,AK,District 28,2028,Barack Obama,2188,8449
2012,Alaska,AK,District 28,2028,Mitt Romney,5882,8449
2012,Alaska,AK,District 28,2028,Other,379,8449
2016,Alaska,AK,District 28,2028,Hillary Clinton,4749,11427
2016,Alaska,AK,District 28,2028,Donald Trump,5423,11427
2016,Alaska,AK,District 28,2028,Other,1255,11427
2000,Alaska,AK,District 29,2029,Al Gore,2806,8823
2000,Alaska,AK,District 29,2029,George W. Bush,4054,8823
2000,Alaska,AK,District 29,2029,Ralph Nader,1628,8823
2000,Alaska,AK,District 29,2029,Other,335,8823
2004,Alaska,AK,District 29,2029,John Kerry,4546,12630
2004,Alaska,AK,District 29,2029,George W. Bush,7743,12630
2004,Alaska,AK,District 29,2029,Other,341,12630
2008,Alaska,AK,District 29,2029,Barack Obama,2684,6962
2008,Alaska,AK,District 29,2029,John McCain,4127,6962
2008,Alaska,AK,District 29,2029,Other,151,6962
2012,Alaska,AK,District 29,2029,Barack Obama,1933,8011
2012,Alaska,AK,District 29,2029,Mitt Romney,5774,8011
2012,Alaska,AK,District 29,2029,Other,304,8011
2016,Alaska,AK,District 29,2029,Hillary Clinton,2101,9394
2016,Alaska,AK,District 29,2029,Donald Trump,6347,9394
2016,Alaska,AK,District 29,2029,Other,946,9394
2000,Alaska,AK,District 30,2030,Al Gore,1698,6083
2000,Alaska,AK,District 30,2030,George W. Bush,3622,6083
2000,Alaska,AK,District 30,2030,Ralph Nader,538,6083
2000,Alaska,AK,District 30,2030,Other,225,6083
2004,Alaska,AK,District 30,2030,John Kerry,5181,14273
2004,Alaska,AK,District 30,2030,George W. Bush,8733,14273
2004,Alaska,AK,District 30,2030,Other,359,14273
2008,Alaska,AK,District 30,2030,Barack Obama,3486,9183
2008,Alaska,AK,District 30,2030,John McCain,5500,9183
2008,Alaska,AK,District 30,2030,Other,197,9183
2012,Alaska,AK,District 30,2030,Barack Obama,3578,9505
2012,Alaska,AK,District 30,2030,Mitt Romney,5492,9505
2012,Alaska,AK,District 30,2030,Other,435,9505
2016,Alaska,AK,District 30,2030,Hillary Clinton,1816,8950
2016,Alaska,AK,District 30,2030,Donald Trump,6194,8950
2016,Alaska,AK,District 30,2030,Other,940,8950
2000,Alaska,AK,District 31,2031,Al Gore,1831,5965
2000,Alaska,AK,District 31,2031,George W. Bush,3326,5965
2000,Alaska,AK,District 31,2031,Ralph Nader,535,5965
2000,Alaska,AK,District 31,2031,Other,273,5965
2004,Alaska,AK,District 31,2031,John Kerry,5315,15270
2004,Alaska,AK,District 31,2031,George W. Bush,9605,15270
2004,Alaska,AK,District 31,2031,Other,350,15270
2008,Alaska,AK,District 31,2031,Barack Obama,3596,10220
2008,Alaska,AK,District 31,2031,John McCain,6419,10220
2008,Alaska,AK,District 31,2031,Other,205,10220
2012,Alaska,AK,District 31,2031,Barack Obama,4679,9335
2012,Alaska,AK,District 31,2031,Mitt Romney,4219,9335
2012,Alaska,AK,District 31,2031,Other,437,9335
2016,Alaska,AK,District 31,2031,Hillary Clinton,3466,10182
2016,Alaska,AK,District 31,2031,Donald Trump,5617,10182
2016,Alaska,AK,District 31,2031,Other,1099,10182
2000,Alaska,AK,District 32,2032,Al Gore,1389,6033
2000,Alaska,AK,District 32,2032,George W. Bush,4178,6033
2000,Alaska,AK,District 32,2032,Ralph Nader,285,6033
2000,Alaska,AK,District 32,2032,Other,181,6033
2004,Alaska,AK,District 32,2032,John Kerry,6580,16810
2004,Alaska,AK,District 32,2032,George W. Bush,9783,16810
2004,Alaska,AK,District 32,2032,Other,447,16810
2008,Alaska,AK,District 32,2032,Barack Obama,5176,12307
2008,Alaska,AK,District 32,2032,John McCain,6867,12307
2008,Alaska,AK,District 32,2032,Other,264,12307
2012,Alaska,AK,District 32,2032,Barack Obama,5930,9528
2012,Alaska,AK,District 32,2032,Mitt Romney,3095,9528
2012,Alaska,AK,District 32,2032,Other,503,9528
2016,Alaska,AK,District 32,2032,Hillary Clinton,2701,7472
2016,Alaska,AK,District 32,2032,Donald Trump,3764,7472
2016,Alaska,AK,District 32,2032,Other,1007,7472
2000,Alaska,AK,District 33,2033,Al Gore,1765,8712
2000,Alaska,AK,District 33,2033,George W. Bush,5804,8712
2000,Alaska,AK,District 33,2033,Ralph Nader,789,8712
2000,Alaska,AK,District 33,2033,Other,354,8712
2004,Alaska,AK,District 33,2033,John Kerry,3192,10938
2004,Alaska,AK,District 33,2033,George W. Bush,7344,10938
2004,Alaska,AK,District 33,2033,Other,402,10938
2008,Alaska,AK,District 33,2033,Barack Obama,2089,8909
2008,Alaska,AK,District 33,2033,John McCain,6571,8909
2008,Alaska,AK,District 33,2033,Other,249,8909
2012,Alaska,AK,District 33,2033,Barack Obama,2716,7471
2012,Alaska,AK,District 33,2033,Mitt Romney,4289,7471
2012,Alaska,AK,District 33,2033,Other,466,7471
2016,Alaska,AK,District 33,2033,Hillary Clinton,5978,9934
2016,Alaska,AK,District 33,2033,Donald Trump,2732,9934
2016,Alaska,AK,District 33,2033,Other,1224,9934
2000,Alaska,AK,District 34,2034,Al Gore,1300,7154
2000,Alaska,AK,District 34,2034,George W. Bush,5243,7154
2000,Alaska,AK,District 34,2034,Ralph Nader,407,7154
2000,Alaska,AK,District 34,2034,Other,204,7154
2004,Alaska,AK,District 34,2034,John Kerry,3033,11353
2004,Alaska,AK,District 34,2034,George W. Bush,7886,11353
2004,Alaska,AK,District 34,2034,Other,434,11353
2008,Alaska,AK,District 34,2034,Barack Obama,1920,9548
2008,Alaska,AK,District 34,2034,John McCain,7358,9548
2008,Alaska,AK,District 34,2034,Other,270,9548
2012,Alaska,AK,District 34,2034,Barack Obama,4662,8637
2012,Alaska,AK,District 34,2034,Mitt Romney,3523,8637
2012,Alaska,AK,District 34,2034,Other,452,8637
2016,Alaska,AK,District 34,2034,Hillary Clinton,4220,9431
2016,Alaska,AK,District 34,2034,Donald Trump,3955,9431
2016,Alaska,AK,District 34,2034,Other,1256,9431
2000,Alaska,AK,District 35,2035,Al Gore,1208,6382
2000,Alaska,AK,District 35,2035,George W. Bush,4278,6382
2000,Alaska,AK,District 35,2035,Ralph Nader,588,6382
2000,Alaska,AK,District 35,2035,Other,308,6382
2004,Alaska,AK,District 35,2035,John Kerry,5030,11571
2004,Alaska,AK,District 35,2035,George W. Bush,6007,11571
2004,Alaska,AK,District 35,2035,Other,534,11571
2008,Alaska,AK,District 35,2035,Barack Obama,4254,9503
2008,Alaska,AK,District 35,2035,John McCain,4959,9503
2008,Alaska,AK,District 35,2035,Other,290,9503
2012,Alaska,AK,District 35,2035,Barack Obama,2830,6932
2012,Alaska,AK,District 35,2035,Mitt Romney,3804,6932
2012,Alaska,AK,District 35,2035,Other,298,6932
2016,Alaska,AK,District 35,2035,Hillary Clinton,3749,9042
2016,Alaska,AK,District 35,2035,Donald Trump,4105,9042
2016,Alaska,AK,District 35,2035,Other,1188,9042
2000,Alaska,AK,District 36,2036,Al Gore,1945,5577
2000,Alaska,AK,District 36,2036,George W. Bush,3007,5577
2000,Alaska,AK,District 36,2036,Ralph Nader,383,5577
2000,Alaska,AK,District 36,2036,Other,242,5577
2004,Alaska,AK,District 36,2036,John Kerry,3245,9241
2004,Alaska,AK,District 36,2036,George W. Bush,5645,9241
2004,Alaska,AK,District 36,2036,Other,351,9241
2008,Alaska,AK,District 36,2036,Barack Obama,2264,6673
2008,Alaska,AK,District 36,2036,John McCain,4201,6673
2008,Alaska,AK,District 36,2036,Other,208,6673
2012,Alaska,AK,District 36,2036,Barack Obama,3341,4972
2012,Alaska,AK,District 36,2036,Mitt Romney,1386,4972
2012,Alaska,AK,District 36,2036,Other,245,4972
2016,Alaska,AK,District 36,2036,Hillary Clinton,2693,8264
2016,Alaska,AK,District 36,2036,Donald Trump,4460,8264
2016,Alaska,AK,District 36,2036,Other,1111,8264
2000,Alaska,AK,District 37,2037,Al Gore,1821,5028
2000,Alaska,AK,District 37,2037,George W. Bush,2725,5028
2000,Alaska,AK,District 37,2037,Ralph Nader,255,5028
2000,Alaska,AK,District 37,2037,Other,227,5028
2004,Alaska,AK,District 37,2037,John Kerry,1970,5208
2004,Alaska,AK,District 37,2037,George W. Bush,3046,5208
2004,Alaska,AK,District 37,2037,Other,192,5208
2008,Alaska,AK,District 37,2037,Barack Obama,1868,4665
2008,Alaska,AK,District 37,2037,John McCain,2661,4665
2008,Alaska,AK,District 37,2037,Other,136,4665
2012,Alaska,AK,District 37,2037,Barack Obama,2631,4335
2012,Alaska,AK,District 37,2037,Mitt Romney,1517,4335
2012,Alaska,AK,District 37,2037,Other,187,4335
2016,Alaska,AK,District 37,2037,Hillary Clinton,2421,5062
2016,Alaska,AK,District 37,2037,Donald Trump,1938,5062
2016,Alaska,AK,District 37,2037,Other,703,5062
2000,Alaska,AK,District 38,2038,Al Gore,2015,4976
2000,Alaska,AK,District 38,2038,George W. Bush,2467,4976
2000,Alaska,AK,District 38,2038,Ralph Nader,267,4976
2000,Alaska,AK,District 38,2038,Other,227,4976
2004,Alaska,AK,District 38,2038,John Kerry,2366,5075
2004,Alaska,AK,District 38,2038,George W. Bush,2459,5075
2004,Alaska,AK,District 38,2038,Other,250,5075
2008,Alaska,AK,District 38,2038,Barack Obama,2549,4820
2008,Alaska,AK,District 38,2038,John McCain,2056,4820
2008,Alaska,AK,District 38,2038,Other,215,4820
2012,Alaska,AK,District 38,2038,Barack Obama,4101,6814
2012,Alaska,AK,District 38,2038,Mitt Romney,2259,6814
2012,Alaska,AK,District 38,2038,Other,454,6814
2016,Alaska,AK,District 38,2038,Hillary Clinton,2758,5095
2016,Alaska,AK,District 38,2038,Donald Trump,1143,5095
2016,Alaska,AK,District 38,2038,Other,1194,5095
2000,Alaska,AK,District 39,2039,Al Gore,2282,5188
2000,Alaska,AK,District 39,2039,George W. Bush,2321,5188
2000,Alaska,AK,District 39,2039,Ralph Nader,383,5188
2000,Alaska,AK,District 39,2039,Other,202,5188
2004,Alaska,AK,District 39,2039,John Kerry,2365,5568
2004,Alaska,AK,District 39,2039,George W. Bush,2881,5568
2004,Alaska,AK,District 39,2039,Other,322,5568
2008,Alaska,AK,District 39,2039,Barack Obama,2695,5184
2008,Alaska,AK,District 39,2039,John McCain,2323,5184
2008,Alaska,AK,District 39,2039,Other,166,5184
2012,Alaska,AK,District 39,2039,Barack Obama,3645,6560
2012,Alaska,AK,District 39,2039,Mitt Romney,2566,6560
2012,Alaska,AK,District 39,2039,Other,349,6560
2016,Alaska,AK,District 39,2039,Hillary Clinton,3142,5639
2016,Alaska,AK,District 39,2039,Donald Trump,1405,5639
2016,Alaska,AK,District 39,2039,Other,1092,5639
2000,Alaska,AK,District 40,2040,Al Gore,1024,3226
2000,Alaska,AK,District 40,2040,George W. Bush,1831,3226
2000,Alaska,AK,District 40,2040,Ralph Nader,252,3226
2000,Alaska,AK,District 40,2040,Other,119,3226
2004,Alaska,AK,District 40,2040,John Kerry,2328,5788
2004,Alaska,AK,District 40,2040,George W. Bush,3217,5788
2004,Alaska,AK,District 40,2040,Other,243,5788
2008,Alaska,AK,District 40,2040,Barack Obama,2137,5000
2008,Alaska,AK,District 40,2040,John McCain,2686,5000
2008,Alaska,AK,District 40,2040,Other,177,5000
2012,Alaska,AK,District 40,2040,Barack Obama,2717,4235
2012,Alaska,AK,District 40,2040,Mitt Romney,1347,4235
2012,Alaska,AK,District 40,2040,Other,171,4235
2016,Alaska,AK,District 40,2040,Hillary Clinton,2338,4610
2016,Alaska,AK,District 40,2040,Donald Trump,1377,4610
2016,Alaska,AK,District 40,2040,Other,895,4610
2016,Alaska,NA,District 99,2099,Hillary Clinton,274,5056
2016,Alaska,NA,District 99,2099,Donald Trump,40,5056
2016,Alaska,NA,District 99,2099,Other,28,5056
2016,Arizona,AZ,Apache,4001,Hillary Clinton,17083,27661
2016,Arizona,AZ,Apache,4001,Donald Trump,8240,27661
2016,Arizona,AZ,Apache,4001,Other,2338,27661
2016,Arizona,AZ,Cochise,4003,Hillary Clinton,17450,50015
